"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"10256819","19046722517003711000000000U1","PIZZA WORLD",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","UNION","CALLE","LOS LAURELES","CALLE","OLMO","CALLE","ABETO","1007",,,,,,"COLONIA","LOS LAURELES",,,,"66460","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1623","025",,,,"Fijo","25.71677358","-100.23157633","2024-11"
"10022148","19046722516001661000000000U2","PIZZA&CHIQUEN GO",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","CASA BLANCA","AVENIDA","LONDRES","CALLE","RIO SAN FERNANDO","CALLE","RIO BALSAS","648","A",,,,,"COLONIA","VALLE DE CASA BLANCA",,,,"66475","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1568","026",,,,"Fijo","25.73225143","-100.23792544","2024-11"
"10630629","19039722517008511000000000U5","PIZZAIOLA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","SAN JOSE","AVENIDA","ADOLFO RUIZ CORTINES","CALLE","SANTIAGO EL MENOR","ANDADOR","SAUCES","2931",,,,,,"COLONIA","SAN JORGE",,,,"64330","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4125","024",,"PIZAIOLAMONTERREY@GMAIL.COM",,"Fijo","25.71884399","-100.36489924","2024-11"
"11487834","19039722517009551000000000U0","PIZZALICIOUS","GASTRONOMICA SIDI SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","DOCTOR JOSE MARIA COSS","CALLE","DIEGO DE MONTEMAYOR","CALLE","FRAY SERVANDO TERESA DE MIER","839",,"MERCADO BARRIO ANTIGUO","PISO 1",,,"COLONIA","CENTRO","MERCADO PUBLICO","MERCADO BARRIO ANTIGUO","26","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1756","007",,,,"Fijo","25.66671786","-100.30850445","2024-11"
"11232442","19026722517005461000000000U3","PIZZAMANIA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","SANTA CRUZ","CALLE","TOPACIO","CALLE","MARMOL","CALLE","COBALTO","6",,"6","PISO 1",,,"COLONIA","SANTA CRUZ",,,,"67167","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1508","019",,,,"Fijo","25.66728155","-100.16038997","2024-11"
"9620566","19026722517005842000096847S4","PIZZAS 1LIKE",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","ELOY CAVAZOS","CALLE","SIERRA DE GUADALUPE","AVENIDA","COAHUILA","CALLE","COAHUILA","120",,"MI TIENDITA ELOY CAVAZOS","PLANTA BAJA","5","7750","COLONIA","SIERRA MORENA","PASAJE Y ANDADOR COMERCIAL","MI TIENDITA ELOY CAVAZOS","5","67195","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2347","029",,,,"Fijo","25.64521416","-100.17325721","2024-11"
"10386293","19039722517010041000000000U9","PIZZAS A LA LEÑA MILITELOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","ORTO","CALLE","SOL NACIENTE","CALLE","JULIO A. ROCA","CALLE","ALBA","0","SN",,,"101",,"COLONIA","PUERTA DEL SOL",,,,"64102","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4750","007","8114995859",,,"Fijo","25.78356428","-100.3787602","2024-11"
"11018997","19039722517008651000000000U9","PIZZAS ARTESANALES",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","RODRIGO GOMEZ","CALLE","MATEO DE VILLAFRANCA","CALLE","LEONOR NAVARRO","CALLE","LEONOR NAVARRO","0","SN",,,,,"COLONIA","FCO I MADERO",,,,"64560","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0226","043","8130630481",,,"Fijo","25.74185749","-100.34249822","2024-11"
"8830266","19006722517003211000000000U6","PIZZAS DELIZIOSE",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","CASTAÑO","AVENIDA","CAMINO REAL A SANTA ROSA","AVENIDA","ENCINO","CALLE","PALMERA","742",,,,"0",,"COLONIA","E AÑOS NORTE",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","169A","010","8124421634",,,"Fijo","25.79162031","-100.2356974","2019-11"
"7564221","19019722517000741000000000U8","PIZZAS EL CHEFESITO",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","LUIS CABRERA","CALLE","AQUILES SERDAN","AVENIDA","GENERAL EMILIANO ZAPATA","CALLE","ROQUE GONZALEZ GARZA","212","C",,,"0",,"COLONIA","REVOLUCION",,,,"66219","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0327","006",,,,"Fijo","25.68305919","-100.41013757","2019-11"
"10691845","19026722517006111000000000U3","PIZZAS FANCIS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","MARIANO MATAMOROS","CALLE","JOSE MARIA ARTEAGA","CALLE","URUAPAN","CALLE","JALAPA","0","SN",,,,,"COLONIA","PARAISO",,,,"67140","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0425","012","8110153635",,,"Fijo","25.67326854","-100.26717227","2024-11"
"11822667","19006722517005081000000000U1","PIZZAS FILIPPO",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","RUISEÑOR","CALLE","COLIBRI","CALLE","AGUILA","CALLE","PELICANO","248","B",,,,,"COLONIA","PASEO SANTA ROSA",,,,"66610","19","NUEVO LEÓN   ","006","Apodaca","0133","Santa Rosa","2537","027","8116316875",,,"Fijo","25.82146934","-100.22861819","2025-04"
"2984721","19026722517001293001000000U4","PIZZAS FRATTELLOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","COAHUILA","CALLE","ESTEBAN LEAL VILLARREAL","CALLE","HUMBERTO RAMOS LOZANO","CALLE","21 DE MARZO","493",,,,"0",,"COLONIA","31 DE DICIEMBRE",,,,"67257","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","214A","019","8134070706",,,"Fijo","25.66731001","-100.13492306","2014-12"
"8649472","19039722511008912000000000U8","PIZZAS GECHI",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","JOSE ALVARADO","CALLE","JOSE ALVARADO","CALLE","PIRINEOS","CALLE","LA FLORIDA","2208",,,,,,"COLONIA","FLORIDA",,,,"64810","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","192A","008","8115169021",,,"Fijo","25.66001219","-100.29134718","2019-11"
"8504933","19039722517005153000000000U9","PIZZAS LA STAZIONE",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","ENRIQUE C LIVAS","CALLE","SEPTIMA AVENIDA","AVENIDA","PASEO DE LOS LEONES","CALLE","SEXTA AVENIDA","408",,,,"0",,"COLONIA","CUMBRES 1 SECTOR",,,,"64610","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","114A","002","8111203213","P_STAZIONE@HOTMAIL.COM",,"Fijo","25.69665281","-100.3573789","2019-11"
"10683244","19046722517003451000000000U4","PIZZAS LAB",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","LAS FLORES","CALLE","BEGONIAS","AVENIDA","LOS PINOS","CALLE","ENCINOS","0","SN",,,,,"COLONIA","INDUSTRIAS DEL VIDRIO AMPLIACION ORIENTE",,,,"66470","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1093","024","8118833675",,,"Fijo","25.72787627","-100.23797406","2024-11"
"9652979","19046722517003111000000000U4","PIZZAS MIA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","PANADEROS","CALLE","BARRENDEROS","CALLE","MECANICOS","CALLE","TRABAJADORES CETEMISTAS","419",,,,,,"COLONIA","BLAS CHUMACERO CTM",,,,"66473","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1375","052","8134469825",,,"Fijo","25.71231467","-100.22587159","2024-11"
"10551412","19048722517001911000000000U5","PIZZAS PAULA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","PERIMETRAL NORTE","CALLE","SAN MARINO","CALLE","SAN PEDRO EL ALTO","CALLE","BAHIA DE LA PAZ","0","SN",,,,,"COLONIA","SAN GILBERTO",,,,"66369","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1238","003",,,,"Fijo","25.69983242","-100.4617116","2024-11"
"7563978","19048722517001162000000000U5","PIZZAS PAULA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","PERIMETRAL NORTE","CALLE","LEONARDO RODRIGUEZ ALCAINE","CALLE","LUIS QUINTERO","CALLE","PONCIANO ARRIAGA","10",,,,"0",,"COLONIA","MARTIRES DECANANEA",,,,"66365","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0827","003","8114058157",,,"Fijo","25.68888861","-100.43759857","2019-11"
"7309789","19021722517002291000084473M8","PIZZAS REGIAS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","CARPINTERO","CALLE","FRANCISCANOS","CALLE","SAN FRANCISCO DE ASIS","CALLE","CARDENAL",,"SN",,,,,"FRACCIONAMIENTO","VILLAS DE SAN FRANCISCO",,,,"66062","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1658","018",,,,"Fijo","25.8330658","-100.36726839","2019-11"
"8778309","19006722517003111000000000U8","PIZZAS REMY",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","GLADIOLA","AVENIDA","GIRASOL","CALLE","LIRIOS","CALLE","IRIS","559",,,,"557",,"COLONIA","HACIENDA LAS MARGARITAS",,,,"66647","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1878","026","8184536424",,,"Fijo","25.71127035","-100.15721055","2019-11"
"9581288","19048722517001841000000000U4","PIZZAS RICHI",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","MEXICO","CALLE","ITALIA","CALLE","INGLATERRA","CALLE","ARGENTINA","0","SN",,,,,"COLONIA","LA FAMA 3",,,,"66118","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1331","015",,,,"Fijo","25.68707817","-100.42192642","2024-11"
"9929176","19039722511013071000000000U6","PIZZAS ROCK",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","JUNCO DE LA VEGA","PROLONGACION","MARSELLA","CALLE","HAMBURGO","CALLE","PLAYA MONACO","427","1",,,,,"COLONIA","RINCON DE LA PRIMAVERA",,,,"64830","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2025","019","8131066993","PIZZASROMA148@GMAIL.COM",,"Fijo","25.6472802","-100.28420537","2024-11"
"2950192","19021722517001261000000000U2","PIZZAS TONY",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","CARPINTERO","CALLE","FRANCISCANOS","CALLE","SAN FRANCISCO DE ASIS","CALLE","CENZONTLE","211",,,,"201",,"FRACCIONAMIENTO","VILLAS DE SAN FRANCISCO",,,,"66062","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1658","001","8112224006",,,"Fijo","25.83336385","-100.36729459","2014-12"
"6719487","19006722517002123000054113S4","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","AFGANISTÁN","CALLE","CANADÁ","CALLE","CAMBOYA","CALLE","CHECOSLOVAQUIA","527",,,,,,"COLONIA","NUEVO AMANECER",,,,"66636","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0386","040",,"I.ESPINOZA@PIZZADEPRIZZA.COM","WWW.PIZZADEPRIZZA.COM","Fijo","25.77957007","-100.25446578","2016-01"
"9466430","19048722517001383000054113S7","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","PERIMETRAL NORTE","CALLE","CERRADA DE LA ROSA SUR","CALLE","DE LAS FLORES","CALLE","CERRADA DEL TULIPÁN","923",,,,,,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"66360","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1350","033",,"I.ESPINOZA@PIZZADEPRIZZA.COM",,"Fijo","25.69520915","-100.45099642","2023-11"
"6724019","19006722517002132001054113S5","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","CONCORDIA","AVENIDA","LAS PALMAS","CALLE","SAN LEOPOLDO","CALLE","MARGARITAS","502",,,,,,"FRACCION","VALLE DE LAS PALMAS",,,,"66415","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1280","004",,"I.ESPINOZA@PIZZADEPRIZZA.COM","WWW.PIZZADEPRIZZA.COM","Fijo","25.78452097","-100.26616037","2016-01"
"6805793","19021722517001623000054113S3","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","LOS PINOS (CALLE MIGUEL HIDALGO)","CALLE","LOS RINCONES","PRIVADA","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","305",,,,,,"COLONIA","NINGUNO",,,,"66077","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0151","055",,"I.ESPINOZA@PIZZADEPRIZZA.COM",,"Fijo","25.78974979","-100.30958157","2017-11"
"9401704","19006722517003773000054113S5","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","CAMINO REAL MEZQUITAL SANTA ROSA","AVENIDA","SANTA CECILIA","CALLE","NINGUNO","CALLE","HEMISFERIO","805",,,,,,"COLONIA","SANTA CECILIA",,,,"66636","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1647","016",,"I.ESPINOZA@PIZZADEPRIZZA.COM",,"Fijo","25.77764345","-100.239262","2023-11"
"6800202","19046722516000172000054113M7","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","AVENIDA","PICO BOLÍVAR","CALLE","PICO DE SORATA","CALLE","CERRO DEL CUBILETE","CALLE","PICO DE SORATA","951",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","LAS PUENTES SECTOR 10","CENTRO Y PLAZA COMERCIAL","PLAZA SAN NICOLAS BOLIVAR","62-64","66465","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","017A","033",,"I.ESPINOZA@PIZZADEPRIZZA.COM","WWW.PIZZADEPRISA.COM","Fijo","25.74374847","-100.26996568","2017-11"
"9403527","19039722517008273000054113S2","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","11 a 30 personas","CALLE","SERBAL","AVENIDA","LAS PALMAS","CALLE","ALMENDRA","CALLE","ZAPOPAN","5202",,,,,,"COLONIA","VALLE DE LOS CEDROS",,,,"64360","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3555","006",,"I.ESPINOZA@PIZZADEPRIZZA.COM",,"Fijo","25.72493996","-100.37472644","2023-11"
"8713669","19046722517001693000054113S3","PIZZAS URBANAS DE MEXICO","PIZZAS URBANAS DE MEXICO SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","SAN NICOLÁS","CALLE","CERRO DE LA SOLEDAD","CALLE","CERRO DE SANTIAGO","CALLE","SIERRA PEÑA NEVADA","806",,,,,,"COLONIA","LAS PUENTES SEGUNDO SECTOR",,,,"66460","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0201","012",,"I.ESPINOZA@PIZZADEPRIZA.COM",,"Fijo","25.74277253","-100.28838046","2019-11"
"11045037","19019722517000972000000000U9","PIZZAS Y PASTAS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","LIBERTAD","CALLE","REFORMA","CALLE","GENERAL VICENTE GUERRERO","347",,,,,,"COLONIA","CENTRO DE SAN PEDRO",,,,"66200","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0492","016",,,,"Fijo","25.66454078","-100.40149975","2024-11"
"10651521","19026722517006041000000000U2","PIZZAS Y TORTAS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","CARRETERA A REYNOSA","AVENIDA","MAESTRO ISRAEL CAVAZOS GARZA","CALLE","HIERRO","CALLE","NINGUNO","12001",,"RE207","PISO 1",,,"SUPERMANZANA","MULTI COMERCIAL GUADALUPE","CENTRO Y PLAZA COMERCIAL","MULTI COMERCIAL GUADALUPE","207","67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1086","001",,,,"Fijo","25.66616375","-100.17062097","2024-11"
"7679271","19046722310000101000000000U8","PIZZERIA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","CASA BLANCA","CALLE","CASA DE LAS TORRES","CALLE","CASA DE SICILIA","CALLE","CASA DE LA LUNA","652",,,,"0",,"COLONIA","RINCON DE CASA BLANCA",,,,"66478","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1341","016",,,,"Fijo","25.73345938","-100.22782559","2019-11"
"9106183","19039722517007631000000000U2","PIZZERIA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","JOSE MARIA VIGIL","CALLE","MARIANO ARISTA","CALLE","MANUEL L. DOBLADO","CALLE","PRIVADA JOSE MARIA VIGIL","905","A",,,"0",,"COLONIA","RESIDENCIAL VIDRIERA",,,,"64508","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0828","030","8129336885",,,"Fijo","25.70805294","-100.30192961","2019-11"
"10884325","19026722517005511000000000U5","PIZZERIA CASERAS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","SIERRA MADRE ORIENTAL","CALLE","SIERRA AGUA DEL TORO","CALLE","CERRO DE LAS MITRAS","CALLE","SIERRA MADRE OCCIDENTAL","4300",,,,,,"COLONIA","LOMAS DE SAN ROQUE",,,,"67186","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1226","015","8132508558",,,"Fijo","25.65482869","-100.21869892","2024-11"
"2996414","19039722517003061000000000U6","PIZZERIA DI DORU",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","EUGENIO GARZA SADA","CALLE","ANDADOR","CALLE","PASEO SAN FRANCISCO","CALLE","PASEO SAN FRANCISCO","6418","1",,,"1",,"COLONIA","CIUDAD SATELITE",,,,"64960","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","235A","038","8181030303","PIZZERIADIDORU@GMAIL.COM",,"Fijo","25.60068887","-100.2658466","2014-12"
"9785644","19048722517001801000000000U8","PIZZERIA DON MIGUEL",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","JOSE MARIA MORELOS Y PAVON","CALLE","PRIVADA CONSTITUCION","AVENIDA","HERMENEGILDO GALEANA","CALLE","PRIVADA GALEANA","323","B",,,,,"COLONIA","CENTRO DE SANTA CATARINA",,,,"66350","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0263","015","8124206542",,,"Fijo","25.67080078","-100.46467818","2024-11"
"7309541","19021722517002221000000000U5","PIZZERIA LALOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","ARTICULO 123","CALLE","TONALA","CALLE","SAN JUAN DE LOS LAGOS","436",,,,"0",,"COLONIA","ALIANZA REAL",,,,"66084","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1681","017","8115753239",,,"Fijo","25.84810784","-100.39053396","2019-11"
"10289060","19046722517003471000000000U2","PIZZERIA LOS PINOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","LOS PINOS","CALLE","MINA DE ALUMINIO","CALLE","VILLA DEL SEÑOR","CALLE","MINA DE BARIO","0","SN",,,"195",,"COLONIA","ESTANCIA MINERA 3 ER SECTOR",,,,"66476","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1163","004",,,,"Fijo","25.72808461","-100.241276","2024-11"
